"Date","Index"
1998-09-02 02:00:00,7782.37
1998-09-03 02:00:00,7682.22
1998-09-04 02:00:00,7640.25
1998-09-07 02:00:00,7640.25
1998-09-08 02:00:00,8020.78
1998-09-09 02:00:00,7865.02
1998-09-10 02:00:00,7615.54
1998-09-11 02:00:00,7795.5
1998-09-14 02:00:00,7945.35
1998-09-15 02:00:00,8024.39
1998-09-16 02:00:00,8089.78
1998-09-17 02:00:00,7873.77
1998-09-18 02:00:00,7895.66
1998-09-21 02:00:00,7933.25
1998-09-22 02:00:00,7897.2
1998-09-23 02:00:00,8154.41
1998-09-24 02:00:00,8001.99
1998-09-25 02:00:00,8028.77
1998-09-28 02:00:00,8108.84
1998-09-29 02:00:00,8080.52
1998-09-30 02:00:00,7842.62
1998-10-01 02:00:00,7632.53
1998-10-02 02:00:00,7784.69
1998-10-05 02:00:00,7726.24
1998-10-06 02:00:00,7742.98
1998-10-07 02:00:00,7741.69
1998-10-08 02:00:00,7731.91
1998-10-09 02:00:00,7899.52
1998-10-12 02:00:00,8001.47
1998-10-13 02:00:00,7938.14
1998-10-14 02:00:00,7968.78
1998-10-15 02:00:00,8299.36
1998-10-16 02:00:00,8416.76
1998-10-19 02:00:00,8466.45
1998-10-20 02:00:00,8505.85
1998-10-21 02:00:00,8519.23
1998-10-22 02:00:00,8533.14
1998-10-23 02:00:00,8452.29
1998-10-26 01:00:00,8432.21
1998-10-27 01:00:00,8366.04
1998-10-28 01:00:00,8371.97
1998-10-29 01:00:00,8495.03
1998-10-30 01:00:00,8592.1
1998-11-02 01:00:00,8706.15
1998-11-03 01:00:00,8706.15
1998-11-04 01:00:00,8783.14
1998-11-05 01:00:00,8915.47
1998-11-06 01:00:00,8975.46
1998-11-09 01:00:00,8897.96
1998-11-10 01:00:00,8863.98
1998-11-11 01:00:00,8823.82
1998-11-12 01:00:00,8829.74
1998-11-13 01:00:00,8919.59
1998-11-16 01:00:00,9011.25
1998-11-17 01:00:00,8986.28
1998-11-18 01:00:00,9041.11
1998-11-19 01:00:00,9056.05
1998-11-20 01:00:00,9159.55
1998-11-23 01:00:00,9374.27
1998-11-24 01:00:00,9301.15
1998-11-25 01:00:00,9314.28
1998-11-26 01:00:00,9314.28
1998-11-27 01:00:00,9333.08
1998-11-30 01:00:00,9116.55
1998-12-01 01:00:00,9133.54
1998-12-02 01:00:00,9064.54
1998-12-03 01:00:00,8879.68
1998-12-04 01:00:00,9016.14
1998-12-07 01:00:00,9070.47
1998-12-08 01:00:00,9027.98
1998-12-09 01:00:00,9009.19
1998-12-10 01:00:00,8841.58
1998-12-11 01:00:00,8821.76
1998-12-14 01:00:00,8695.6
1998-12-15 01:00:00,8823.3
1998-12-16 01:00:00,8790.6
1998-12-17 01:00:00,8875.82
1998-12-18 01:00:00,8903.63
1998-12-21 01:00:00,8988.85
1998-12-22 01:00:00,9044.46
1998-12-23 01:00:00,9202.03
1998-12-24 01:00:00,9217.99
1998-12-25 01:00:00,9217.99
1998-12-28 01:00:00,9226.75
1998-12-29 01:00:00,9320.98
1998-12-30 01:00:00,9274.64
1998-12-31 01:00:00,9181.43
1999-01-01 01:00:00,9181.43
1999-01-04 01:00:00,9184.27
1999-01-05 01:00:00,9311.19
1999-01-06 01:00:00,9544.97
1999-01-07 01:00:00,9537.76
1999-01-08 01:00:00,9643.32
1999-01-11 01:00:00,9619.89
1999-01-12 01:00:00,9474.68
1999-01-13 01:00:00,9349.56
1999-01-14 01:00:00,9120.93
1999-01-15 01:00:00,9340.55
1999-01-18 01:00:00,9340.55
1999-01-19 01:00:00,9355.22
1999-01-20 01:00:00,9335.91
1999-01-21 01:00:00,9264.08
1999-01-22 01:00:00,9120.67
1999-01-25 01:00:00,9203.32
1999-01-26 01:00:00,9324.58
1999-01-27 01:00:00,9200.23
1999-01-28 01:00:00,9281.33
1999-01-29 01:00:00,9358.83
1999-02-01 01:00:00,9345.7
1999-02-02 01:00:00,9274.12
1999-02-03 01:00:00,9366.81
1999-02-04 01:00:00,9304.5
1999-02-05 01:00:00,9304.24
1999-02-08 01:00:00,9291.11
1999-02-09 01:00:00,9133.03
1999-02-10 01:00:00,9177.31
1999-02-11 01:00:00,9363.46
1999-02-12 01:00:00,9274.89
1999-02-15 01:00:00,9274.89
1999-02-16 01:00:00,9297.03
1999-02-17 01:00:00,9195.47
1999-02-18 01:00:00,9298.63
1999-02-19 01:00:00,9339.95
1999-02-22 01:00:00,9552.68
1999-02-23 01:00:00,9544.42
1999-02-24 01:00:00,9399.67
1999-02-25 01:00:00,9366.34
1999-02-26 01:00:00,9306.58
1999-03-01 01:00:00,9324.78
1999-03-02 01:00:00,9297.61
1999-03-03 01:00:00,9275.88
1999-03-04 01:00:00,9467.4
1999-03-05 01:00:00,9736.08
1999-03-08 01:00:00,9727.61
1999-03-09 01:00:00,9693.76
1999-03-10 01:00:00,9772.84
1999-03-11 01:00:00,9897.44
1999-03-12 01:00:00,9876.35
1999-03-15 01:00:00,9958.77
1999-03-16 01:00:00,9930.47
1999-03-17 01:00:00,9879.41
1999-03-18 01:00:00,9997.62
1999-03-19 01:00:00,9903.55
1999-03-22 01:00:00,9890.51
1999-03-23 01:00:00,9671.83
1999-03-24 01:00:00,9666.84
1999-03-25 01:00:00,9836.39
1999-03-26 01:00:00,9822.24
1999-03-29 02:00:00,10006.78
1999-03-30 02:00:00,9913.26
1999-03-31 02:00:00,9786.16
1999-04-01 02:00:00,9832.51
1999-04-02 02:00:00,9832.51
1999-04-05 02:00:00,10007.33
1999-04-06 02:00:00,9963.49
1999-04-07 02:00:00,10085.31
1999-04-08 02:00:00,10197.7
1999-04-09 02:00:00,10173.84
1999-04-12 02:00:00,10339.51
1999-04-13 02:00:00,10395.01
1999-04-14 02:00:00,10411.66
1999-04-15 02:00:00,10462.72
1999-04-16 02:00:00,10493.89
1999-04-19 02:00:00,10440.53
1999-04-20 02:00:00,10448.55
1999-04-21 02:00:00,10581.42
1999-04-22 02:00:00,10727.18
1999-04-23 02:00:00,10689.67
1999-04-26 02:00:00,10718.59
1999-04-27 02:00:00,10831.71
1999-04-28 02:00:00,10845.45
1999-04-29 02:00:00,10878.38
1999-04-30 02:00:00,10789.04
1999-05-03 02:00:00,11014.69
1999-05-04 02:00:00,10886.11
1999-05-05 02:00:00,10955.41
1999-05-06 02:00:00,10946.82
1999-05-07 02:00:00,11031.59
1999-05-10 02:00:00,11007.25
1999-05-11 02:00:00,11026.15
1999-05-12 02:00:00,11000.37
1999-05-13 02:00:00,11107.19
1999-05-14 02:00:00,10913.32
1999-05-17 02:00:00,10853.47
1999-05-18 02:00:00,10836.95
1999-05-19 02:00:00,10887.39
1999-05-20 02:00:00,10866.74
1999-05-21 02:00:00,10829.28
1999-05-24 02:00:00,10654.67
1999-05-25 02:00:00,10531.09
1999-05-26 02:00:00,10702.1
1999-05-27 02:00:00,10466.93
1999-05-28 02:00:00,10559.74
1999-05-31 02:00:00,10559.74
1999-06-01 02:00:00,10596.26
1999-06-02 02:00:00,10577.89
1999-06-03 02:00:00,10663.69
1999-06-04 02:00:00,10799.84
1999-06-07 02:00:00,10909.38
1999-06-08 02:00:00,10765.64
1999-06-09 02:00:00,10690.29
1999-06-10 02:00:00,10621.27
1999-06-11 02:00:00,10490.51
1999-06-14 02:00:00,10563.33
1999-06-15 02:00:00,10594.99
1999-06-16 02:00:00,10784.95
1999-06-17 02:00:00,10841.63
1999-06-18 02:00:00,10855.56
1999-06-21 02:00:00,10815.98
1999-06-22 02:00:00,10721.63
1999-06-23 02:00:00,10666.86
1999-06-24 02:00:00,10534.83
1999-06-25 02:00:00,10552.56
1999-06-28 02:00:00,10655.15
1999-06-29 02:00:00,10815.35
1999-06-30 02:00:00,10970.8
1999-07-01 02:00:00,11066.42
1999-07-02 02:00:00,11139.24
1999-07-05 02:00:00,11139.24
1999-07-06 02:00:00,11135.12
1999-07-07 02:00:00,11187.36
1999-07-08 02:00:00,11126.89
1999-07-09 02:00:00,11193.7
1999-07-12 02:00:00,11200.98
1999-07-13 02:00:00,11175.02
1999-07-14 02:00:00,11148.1
1999-07-15 02:00:00,11186.41
1999-07-16 02:00:00,11209.84
1999-07-19 02:00:00,11187.68
1999-07-20 02:00:00,10996.13
1999-07-21 02:00:00,11002.78
1999-07-22 02:00:00,10969.22
1999-07-23 02:00:00,10910.96
1999-07-26 02:00:00,10863.16
1999-07-27 02:00:00,10979.04
1999-07-28 02:00:00,10972.07
1999-07-29 02:00:00,10791.29
1999-07-30 02:00:00,10655.15
1999-08-02 02:00:00,10645.96
1999-08-03 02:00:00,10677.31
1999-08-04 02:00:00,10674.77
1999-08-05 02:00:00,10793.82
1999-08-06 02:00:00,10714.03
1999-08-09 02:00:00,10707.7
1999-08-10 02:00:00,10655.15
1999-08-11 02:00:00,10787.8
1999-08-12 02:00:00,10789.39
1999-08-13 02:00:00,10973.65
1999-08-16 02:00:00,11046.79
1999-08-17 02:00:00,11117.08
1999-08-18 02:00:00,10991.38
1999-08-19 02:00:00,10963.84
1999-08-20 02:00:00,11100.61
1999-08-23 02:00:00,11299.76
1999-08-24 02:00:00,11283.3
1999-08-25 02:00:00,11326.04
1999-08-26 02:00:00,11198.45
1999-08-27 02:00:00,11090.17
1999-08-30 02:00:00,10914.13
1999-08-31 02:00:00,10829.28
1999-09-01 02:00:00,10937.88
1999-09-02 02:00:00,10843.21
1999-09-03 02:00:00,11078.45
1999-09-06 02:00:00,11078.45
1999-09-07 02:00:00,11034.13
1999-09-08 02:00:00,11036.34
1999-09-09 02:00:00,11079.39
1999-09-10 02:00:00,11028.42
1999-09-13 02:00:00,11030.33
1999-09-14 02:00:00,10910.33
1999-09-15 02:00:00,10801.42
1999-09-16 02:00:00,10737.45
1999-09-17 02:00:00,10803.63
1999-09-20 02:00:00,10823.89
1999-09-21 02:00:00,10598.47
1999-09-22 02:00:00,10524.06
1999-09-23 02:00:00,10318.59
1999-09-24 02:00:00,10279.33
1999-09-27 02:00:00,10303.39
1999-09-28 02:00:00,10275.53
1999-09-29 02:00:00,10213.47
1999-09-30 02:00:00,10336.95
1999-10-01 02:00:00,10273
1999-10-04 02:00:00,10401.22
1999-10-05 02:00:00,10400.59
1999-10-06 02:00:00,10588.34
1999-10-07 02:00:00,10537.05
1999-10-08 02:00:00,10649.76
1999-10-11 02:00:00,10648.17
1999-10-12 02:00:00,10417.06
1999-10-13 02:00:00,10232.16
1999-10-14 02:00:00,10286.61
1999-10-15 02:00:00,10019.7
1999-10-18 02:00:00,10116.28
1999-10-19 02:00:00,10204.92
1999-10-20 02:00:00,10392.36
1999-10-21 02:00:00,10297.69
1999-10-22 02:00:00,10470.25
1999-10-25 02:00:00,10349.92
1999-10-26 02:00:00,10302.13
1999-10-27 02:00:00,10394.89
1999-10-28 02:00:00,10622.53
1999-10-29 02:00:00,10729.86
1999-11-01 01:00:00,10648.52
1999-11-02 01:00:00,10581.84
1999-11-03 01:00:00,10609.06
1999-11-04 01:00:00,10639.64
1999-11-05 01:00:00,10705.39
1999-11-08 01:00:00,10718.84
1999-11-09 01:00:00,10617.31
1999-11-10 01:00:00,10597.73
1999-11-11 01:00:00,10595.3
1999-11-12 01:00:00,10769.31
1999-11-15 01:00:00,10760.75
1999-11-16 01:00:00,10932.33
1999-11-17 01:00:00,10883.09
1999-11-18 01:00:00,11035.7
1999-11-19 01:00:00,11003.89
1999-11-22 01:00:00,11089.52
1999-11-23 01:00:00,10995.63
1999-11-24 01:00:00,11008.17
1999-11-25 01:00:00,11008.17
1999-11-26 01:00:00,10988.91
1999-11-29 01:00:00,10947.92
1999-11-30 01:00:00,10877.81
1999-12-01 01:00:00,10998.39
1999-12-02 01:00:00,11039.06
1999-12-03 01:00:00,11286.17
1999-12-06 01:00:00,11225.02
1999-12-07 01:00:00,11106.64
1999-12-08 01:00:00,11068.13
1999-12-09 01:00:00,11134.78
1999-12-10 01:00:00,11224.7
1999-12-13 01:00:00,11192.59
1999-12-14 01:00:00,11160.17
1999-12-15 01:00:00,11225.31
1999-12-16 01:00:00,11244.89
1999-12-17 01:00:00,11257.42
1999-12-20 01:00:00,11144.27
1999-12-21 01:00:00,11200.53
1999-12-22 01:00:00,11203.59
1999-12-23 01:00:00,11405.77
1999-12-24 01:00:00,11405.77
1999-12-27 01:00:00,11391.08
1999-12-28 01:00:00,11476.7
1999-12-29 01:00:00,11484.66
1999-12-30 01:00:00,11452.86
1999-12-31 01:00:00,11497.13
2000-01-03 01:00:00,11357.52
2000-01-04 01:00:00,10997.92
2000-01-05 01:00:00,11122.64
2000-01-06 01:00:00,11253.27
2000-01-07 01:00:00,11522.56
2000-01-10 01:00:00,11572.2
2000-01-11 01:00:00,11511.08
2000-01-12 01:00:00,11551.09
2000-01-13 01:00:00,11582.42
2000-01-14 01:00:00,11722.98
2000-01-17 01:00:00,11722.98
2000-01-18 01:00:00,11560.72
2000-01-19 01:00:00,11489.36
2000-01-20 01:00:00,11351.3
2000-01-21 01:00:00,11251.7
2000-01-24 01:00:00,11008.17
2000-01-25 01:00:00,11029.89
2000-01-26 01:00:00,11032.98
2000-01-27 01:00:00,11028.02
2000-01-28 01:00:00,10738.88
2000-01-31 01:00:00,10940.53
2000-02-01 01:00:00,11041.05
2000-02-02 01:00:00,11003.2
2000-02-03 01:00:00,11013.44
2000-02-04 01:00:00,10963.8
2000-02-07 01:00:00,10905.78
2000-02-08 01:00:00,10957.59
2000-02-09 01:00:00,10699.16
2000-02-10 01:00:00,10643.63
2000-02-11 01:00:00,10425.2
2000-02-14 01:00:00,10519.84
2000-02-15 01:00:00,10718.09
2000-02-16 01:00:00,10561.41
2000-02-17 01:00:00,10514.56
2000-02-18 01:00:00,10219.52
2000-02-21 01:00:00,10219.52
2000-02-22 01:00:00,10304.84
2000-02-23 01:00:00,10225.72
2000-02-24 01:00:00,10092.63
2000-02-25 01:00:00,9862.11
2000-02-28 01:00:00,10038.64
2000-02-29 01:00:00,10128.31
2000-03-01 01:00:00,10137.92
2000-03-02 01:00:00,10164.92
2000-03-03 01:00:00,10367.2
2000-03-06 01:00:00,10170.5
2000-03-07 01:00:00,9796.03
2000-03-08 01:00:00,9856.53
2000-03-09 01:00:00,10010.72
2000-03-10 01:00:00,9928.81
2000-03-13 01:00:00,9947.13
2000-03-14 01:00:00,9811.23
2000-03-15 01:00:00,10131.41
2000-03-16 01:00:00,10630.59
2000-03-17 01:00:00,10595.23
2000-03-20 01:00:00,10680.23
2000-03-21 01:00:00,10907.34
2000-03-22 01:00:00,10866.7
2000-03-23 01:00:00,11119.86
2000-03-24 01:00:00,11112.72
2000-03-27 02:00:00,11025.84
2000-03-28 02:00:00,10936.11
2000-03-29 02:00:00,11018.72
2000-03-30 02:00:00,10980.25
2000-03-31 02:00:00,10921.92
2000-04-03 02:00:00,11221.92
2000-04-04 02:00:00,11164.84
2000-04-05 02:00:00,11033.92
2000-04-06 02:00:00,11114.27
2000-04-07 02:00:00,11111.48
2000-04-10 02:00:00,11186.56
2000-04-11 02:00:00,11287.08
2000-04-12 02:00:00,11125.13
2000-04-13 02:00:00,10923.55
2000-04-14 02:00:00,10305.77
2000-04-17 02:00:00,10582.52
2000-04-18 02:00:00,10767.42
2000-04-19 02:00:00,10674.95
2000-04-20 02:00:00,10844.05
2000-04-21 02:00:00,10844.05
2000-04-24 02:00:00,10906.09
2000-04-25 02:00:00,11124.81
2000-04-26 02:00:00,10945.5
2000-04-27 02:00:00,10888.09
2000-04-28 02:00:00,10733.91
2000-05-01 02:00:00,10811.78
2000-05-02 02:00:00,10731.13
2000-05-03 02:00:00,10480.13
2000-05-04 02:00:00,10412.48
2000-05-05 02:00:00,10577.86
2000-05-08 02:00:00,10603.63
2000-05-09 02:00:00,10536.75
2000-05-10 02:00:00,10367.78
2000-05-11 02:00:00,10545.97
2000-05-12 02:00:00,10609.38
2000-05-15 02:00:00,10807.78
2000-05-16 02:00:00,10934.56
2000-05-17 02:00:00,10769.73
2000-05-18 02:00:00,10777.28
2000-05-19 02:00:00,10626.84
2000-05-22 02:00:00,10542.55
2000-05-23 02:00:00,10422.27
2000-05-24 02:00:00,10535.34
2000-05-25 02:00:00,10323.92
2000-05-26 02:00:00,10299.23
2000-05-29 02:00:00,10299.23
2000-05-30 02:00:00,10527.13
2000-05-31 02:00:00,10522.33
2000-06-01 02:00:00,10652.2
2000-06-02 02:00:00,10794.77
2000-06-05 02:00:00,10815.3
2000-06-06 02:00:00,10735.56
2000-06-07 02:00:00,10812.86
2000-06-08 02:00:00,10668.72
2000-06-09 02:00:00,10614.06
2000-06-12 02:00:00,10564.2
2000-06-13 02:00:00,10621.84
2000-06-14 02:00:00,10687.95
2000-06-15 02:00:00,10714.81
2000-06-16 02:00:00,10449.3
2000-06-19 02:00:00,10557.84
2000-06-20 02:00:00,10435.16
2000-06-21 02:00:00,10497.74
2000-06-22 02:00:00,10376.12
2000-06-23 02:00:00,10404.75
2000-06-26 02:00:00,10542.98
2000-06-27 02:00:00,10504.45
2000-06-28 02:00:00,10527.78
2000-06-29 02:00:00,10398.03
2000-06-30 02:00:00,10447.89
2000-07-03 02:00:00,10560.67
2000-07-04 02:00:00,10560.67
2000-07-05 02:00:00,10483.59
2000-07-06 02:00:00,10481.47
2000-07-07 02:00:00,10635.98
2000-07-10 02:00:00,10646.58
2000-07-11 02:00:00,10727.19
2000-07-12 02:00:00,10783.77
2000-07-13 02:00:00,10788.7
2000-07-14 02:00:00,10812.75
2000-07-17 02:00:00,10804.27
2000-07-18 02:00:00,10739.92
2000-07-19 02:00:00,10696.08
2000-07-20 02:00:00,10843.87
2000-07-21 02:00:00,10733.56
2000-07-24 02:00:00,10685.12
2000-07-25 02:00:00,10699.97
2000-07-26 02:00:00,10516.48
2000-07-27 02:00:00,10586.13
2000-07-28 02:00:00,10511.17
2000-07-31 02:00:00,10521.98
2000-08-01 02:00:00,10606.95
2000-08-02 02:00:00,10687.53
2000-08-03 02:00:00,10706.58
2000-08-04 02:00:00,10767.75
2000-08-07 02:00:00,10867.01
2000-08-08 02:00:00,10976.89
2000-08-09 02:00:00,10905.83
2000-08-10 02:00:00,10908.76
2000-08-11 02:00:00,11027.8
2000-08-14 02:00:00,11176.14
2000-08-15 02:00:00,11067
2000-08-16 02:00:00,11008.39
2000-08-17 02:00:00,11055.64
2000-08-18 02:00:00,11046.48
2000-08-21 02:00:00,11079.81
2000-08-22 02:00:00,11139.15
2000-08-23 02:00:00,11144.65
2000-08-24 02:00:00,11182.74
2000-08-25 02:00:00,11192.63
2000-08-28 02:00:00,11252.84
2000-08-29 02:00:00,11215.1
2000-08-30 02:00:00,11103.01
2000-08-31 02:00:00,11215.1
2000-09-01 02:00:00,11238.78
2000-09-04 02:00:00,11238.78
2000-09-05 02:00:00,11260.61
2000-09-06 02:00:00,11310.64
2000-09-07 02:00:00,11259.87
