"r11","r12","r13","r21","r22","r23","r31","r32","r33"
0.66281708752,0.153570770972,-0.732863921063,-0.746604243546,0.210125987539,-0.631212462551,0.0570579706238,0.965537719441,0.253931684365
0.903767095687,-0.35445077669,-0.23993683264,0.214927626835,0.860581037014,-0.461742778996,0.370150174898,0.365738876298,0.853946088689
0.969109872515,0.245406424748,0.0245304236976,-0.221497024523,0.909781997639,-0.35104954764,-0.10846715227,0.334772166501,0.936035508629
0.898490718866,-0.239582214139,-0.367851587982,0.345385396754,0.903016418288,0.255480480685,0.270967444209,-0.356597407408,0.894100068901
0.974313818861,0.018780070479,-0.224410096319,-0.14036278806,0.829906762889,-0.539956528471,0.176099034935,0.557585934062,0.811225650501
0.989114196692,0.0670454555678,-0.130988597943,-0.103864594035,0.948669431247,-0.298728064171,0.104236519557,0.309081246771,0.945306051438
0.849862172442,0.345229164152,-0.398184771269,-0.398671009508,0.915300479968,-0.0573276333754,0.344667541305,0.207465311774,0.915512113727
0.970278007661,0.240137370958,-0.0299103814625,-0.236736683493,0.967545704658,0.0883801566315,0.050163039567,-0.0786724377837,0.99563764342
0.890146646505,0.277405763303,0.361503790026,-0.422369767012,0.80002093574,0.426110645597,-0.171005051477,-0.531989233785,0.829303760697
0.98088869346,-0.185694167797,0.0580951554602,0.194128460908,0.954118476273,-0.227973844773,-0.013096247822,0.234894889858,0.971932548591
0.941576688327,-0.0786089442273,-0.327496525,0.118231332895,0.987644285813,0.102859693865,0.315364379602,-0.135570640581,0.939236876134
0.972652167739,0.132029821752,0.191091304777,-0.100881838198,0.981211887563,-0.164456943994,-0.209214280859,0.140681760986,0.967697280564
0.985329531209,0.117141461003,-0.124111212393,-0.158630166937,0.896865576057,-0.412878442912,0.0629458899785,0.426509104942,0.902290307128
0.935981227189,-0.278554849456,0.215281996911,0.166310784476,0.888829314403,0.426993176556,-0.310289969732,-0.363853879605,0.878254227989
0.963869212386,-0.196356605613,-0.180000624572,0.161275817962,0.967985080755,-0.192340827637,0.212005311148,0.156361654082,0.964678589571
0.812044018802,0.3434617276,-0.47182470601,-0.209960916979,0.926280754148,0.312922319171,0.544518984856,-0.155041949706,0.824294285412
0.901139835525,-0.255479330332,0.350253206413,0.361448124062,0.8888503261,-0.281603180743,-0.239378884702,0.380362208382,0.893320961353
0.97178369548,-0.192794980572,-0.135891665183,0.16756090917,0.969740989609,-0.17755493457,0.166011418035,0.149774859501,0.974683384768
0.965863119571,0.113972646813,-0.232634197895,-0.0889683067058,0.989336738667,0.115314604129,0.243296269297,-0.0906810526074,0.965703822113
0.949046806206,-0.0465151722563,-0.31168333029,0.0557470169507,0.998228864942,0.0207702503134,0.310165165245,-0.037087355621,0.949958998232
0.910112226181,0.123760345831,0.395447989697,-0.0488068894626,0.979729053554,-0.194290682133,-0.411477366688,0.157525738921,0.897703747503
0.92421720399,0.364685146748,0.113257686673,-0.318176340743,0.899419828584,-0.299679475675,-0.211154862697,0.240933010795,0.947293464703
0.777880250538,-0.501744983396,0.378357354176,0.331117839467,0.8389804004,0.431825038797,-0.534100451422,-0.210627299707,0.818762998925
0.96646891576,0.00986352147667,-0.256594126617,-0.00859491381202,0.999944669723,0.0060650596834,0.256639752039,-0.00365628725329,0.966500216884
0.73767368209,0.473157336748,-0.481621919594,0.0711940940192,0.654857080925,0.752391922165,0.671393282457,-0.589308355823,0.449384826211
0.970036900094,0.104847768059,0.219169701346,-0.146852286084,0.971680761046,0.185124025145,-0.193553141351,-0.211762707168,0.957963327756
0.954382289636,0.298491975837,0.00754888000628,-0.29239458697,0.939411638056,-0.178916683948,-0.0604967002341,0.168547662829,0.983835268028
0.950591990833,0.00540811808495,-0.310395907227,-0.0655185778871,0.980822176982,-0.183562450117,0.303450462046,0.194829693322,0.932716038076
0.952077807577,-0.259542704658,0.161819136008,0.305837142691,0.801999344817,-0.513089361675,0.0033897596032,0.537991296744,0.84294357709
0.9380573287,0.168004195267,0.303023164865,-0.23060102195,0.955469056803,0.184125093804,-0.25859546931,-0.242597345132,0.9350266902
0.948890932773,-0.190117540746,-0.251915300053,0.0599964800608,0.892306954573,-0.447424542466,0.309849027884,0.409443060169,0.858108361688
0.888928560205,-0.445068393237,-0.108259596308,0.311721391639,0.760992782056,-0.568963759525,0.33561255764,0.472021303545,0.815205556994
0.930853688039,0.114745951787,0.346907448771,-0.221300996991,0.932518787053,0.285367448256,-0.290752953889,-0.342406305932,0.893431945625
0.847211087154,-0.517339509606,-0.120802341056,0.51252861131,0.855777289597,-0.0704248052837,0.139813434236,-0.0022499802575,0.990175308315
0.991141987218,-0.127753675278,0.0362844267704,0.132806432074,0.953199783078,-0.271611165344,0.000113016892607,0.274024035429,0.961722837014
0.847656596416,-0.527117030752,0.0602156993073,0.451296608101,0.776054666666,0.440534363998,-0.278943840349,-0.346246718739,0.89571398543
0.971879592856,-0.0353888541185,-0.232803964733,0.0287578927311,0.99907991318,-0.0318168302238,0.233715726036,0.0242271765587,0.972003088122
0.980633255519,-0.0844524268875,-0.176709382216,0.0286956268099,0.954472683274,-0.296914900072,0.193739462094,0.286093838584,0.938411070028
0.988720193455,0.141209072647,-0.0499237103736,-0.139890736255,0.989742183897,0.028999850441,0.0535066441211,-0.0216888731374,0.998331924671
0.747159831155,0.502698420004,0.434794762197,-0.610929721169,0.777072896857,0.151402076479,-0.261757640768,-0.378750592733,0.887711059976
0.932953416118,-0.28260187398,0.223011444049,0.295239292712,0.955101373916,-0.0248017254106,-0.205989522531,0.0889805954551,0.974500266927
0.972435747218,-0.170325255512,-0.159242032348,0.231517900295,0.786480843021,0.572579553777,0.0277160490475,-0.593664207188,0.80423543178
0.854569821619,-0.516094660788,0.057937216749,0.509137865674,0.810557904463,-0.289438278824,0.10241608133,0.276843249183,0.955441657908
